#{"t_start": 1760907604.3554823, "env_id": "Humanoid-v5"}
r,l,t
470.774625,88,1065.56757
471.247765,88,1065.606514
705.339902,130,1065.665572
549.586256,101,1065.71123
830.903956,151,1065.779003
550.164652,105,1065.825079
542.995947,113,1065.873707
653.008061,122,1065.926428
480.793904,96,1065.968666
546.934694,106,1066.523428
531.489776,106,1066.571567
400.886779,75,1066.604826
1079.387901,216,1066.701511
792.915786,150,1066.771434
663.50598,120,1066.823866
457.181251,85,1066.860756
916.837493,167,1066.936071
537.869926,102,1066.98138
460.685676,91,1067.022515
579.857084,107,1067.069979
426.70671,96,1067.112006
600.354824,110,1067.160214
610.741278,117,1067.212371
473.24675,88,1067.250016
503.043431,96,1067.291179
560.222989,113,1067.343113
654.82821,121,1067.398058
815.91349,151,1067.937626
455.697273,85,1067.974381
665.207742,121,1068.027276
927.082433,172,1068.104104
549.459197,103,1068.149731
608.300273,111,1068.198592
529.554528,103,1068.246005
501.170964,91,1068.286209
567.701419,108,1068.336407
849.6342,161,1068.407941
505.273638,99,1068.4519
660.092785,120,1068.50547
656.16253,124,1068.561051
680.381605,128,1068.61783
406.689219,77,1068.651191
523.502862,98,1068.695907
631.084427,125,1068.751625
549.887584,103,1069.284894
544.380787,109,1069.334997
480.766576,105,1069.380852
518.844798,109,1069.430484
526.820731,96,1069.473512
610.568382,111,1069.523734
614.502133,118,1069.577485
676.791639,133,1069.635902
522.143554,101,1069.681758
393.864785,85,1069.72001
871.643687,158,1069.791353
440.877288,85,1069.829437
612.42169,117,1069.880849
463.57462,85,1069.918081
681.885126,130,1069.976132
429.792171,79,1070.011146
461.2247,90,1070.051088
689.480677,127,1070.110602
386.212595,75,1070.146652
478.743304,93,1070.187496
699.765362,135,1070.757244
484.953584,94,1070.798125
516.103571,94,1070.838342
646.06906,140,1070.900661
394.517548,84,1070.936309
632.035277,131,1070.997817
521.712121,97,1071.03968
544.255679,102,1071.086911
466.893594,87,1071.12524
782.176977,148,1071.190474
464.583806,87,1071.228357
651.251012,121,1071.280995
633.37047,129,1071.34288
418.89162,78,1071.375809
774.804847,142,1071.436588
384.095133,72,1071.468646
502.854031,92,1071.510159
498.074542,95,1071.552573
307.007912,59,1071.576463
373.786104,72,1071.60859
553.872317,100,1072.112833
771.986886,140,1072.176494
436.348432,91,1072.216694
521.593123,100,1072.261694
525.047909,100,1072.30864
604.297912,115,1072.359797
593.353022,109,1072.408145
571.419968,104,1072.453181
514.298287,94,1072.495601
422.038578,79,1072.531655
617.416871,119,1072.586398
461.929699,85,1072.624418
461.829248,92,1072.668024
663.972462,122,1072.723047
402.03537,76,1072.75762
1290.745762,246,1072.868484
745.849496,135,1072.928684
473.911397,91,1072.970533
687.97347,126,1073.500276
460.222915,84,1073.539345
583.055756,104,1073.586448
550.229253,102,1073.63159
479.592396,90,1073.671708
680.247623,130,1073.730527
507.455908,97,1073.774519
826.219737,157,1073.843628
751.754486,141,1073.905825
546.686682,100,1073.949555
655.979338,124,1074.00462
713.250144,142,1074.066469
458.4542,86,1074.103558
483.430923,98,1074.147541
527.958206,99,1074.192524
523.902494,103,1074.236742
500.536231,93,1074.277528
895.798678,166,1074.351745
541.083975,102,1074.834143
695.117316,129,1074.89174
558.903221,101,1074.937069
678.276976,128,1074.994482
585.775831,113,1075.043746
603.034557,124,1075.096948
453.676446,91,1075.13792
584.347509,108,1075.185462
428.017632,79,1075.220375
609.103695,115,1075.270814
623.966116,115,1075.321715
695.547575,127,1075.378825
521.140726,96,1075.421501
436.278097,85,1075.458341
401.798328,88,1075.498204
384.606172,71,1075.529711
481.562043,90,1075.569481
725.898322,135,1075.629792
600.917657,111,1075.680854
731.590878,135,1076.196528
517.228695,104,1076.243245
602.583713,114,1076.293786
466.860718,92,1076.333537
458.044305,84,1076.370301
620.892206,115,1076.420506
495.596832,92,1076.460798
574.497067,105,1076.508426
492.101269,98,1076.551901
664.272944,124,1076.60695
434.52377,82,1076.642148
763.273334,145,1076.706453
532.409825,98,1076.749658
529.796834,98,1076.794728
553.503125,102,1076.839278
636.385066,119,1076.893713
649.310995,120,1076.947572
693.413269,128,1077.003822
593.924046,114,1077.055642
487.770292,93,1077.700989
659.706901,121,1077.758175
474.815847,92,1077.816077
558.552197,104,1077.862186
664.940216,124,1077.920134
500.986303,93,1077.961073
830.499735,153,1078.028765
555.234929,102,1078.072818
495.26961,97,1078.116038
527.756101,98,1078.158897
613.552645,114,1078.210025
638.255991,118,1078.264127
373.657963,77,1078.298699
528.314578,103,1078.345528
435.850954,88,1078.384736
463.539734,89,1078.423989
683.840988,126,1078.477682
756.28096,136,1078.537268
402.404178,87,1078.575574
670.813334,124,1078.627708
446.595634,87,1079.17469
649.557444,122,1079.22862
462.280111,85,1079.266451
768.851076,139,1079.33066
462.881704,100,1079.373698
790.102104,148,1079.439121
374.824642,71,1079.471156
672.827479,122,1079.523208
707.195665,128,1079.579189
611.321588,123,1079.632313
665.144782,127,1079.689976
528.424177,97,1079.731458
641.806004,118,1079.784321
515.106013,101,1079.830861
508.663002,94,1079.873587
650.367965,134,1079.937379
693.888297,124,1079.993127
430.821673,80,1080.028944
971.981572,175,1080.651165
505.573907,94,1080.695825
744.785061,140,1080.761199
589.466863,109,1080.808928
478.532874,97,1080.852054
519.771021,95,1080.89306
479.25139,90,1080.932157
662.246971,121,1080.984096
684.418557,135,1081.042125
751.091941,137,1081.103331
601.064269,110,1081.152313
668.57538,122,1081.205801
506.429062,101,1081.250785
617.475588,117,1081.302038
548.976373,106,1081.349537
835.404066,154,1081.416644
630.527442,117,1081.467621
634.257456,120,1082.045829
538.178241,101,1082.091639
459.863391,90,1082.132445
590.035928,110,1082.181003
511.190707,94,1082.223488
698.314309,131,1082.280366
455.968931,84,1082.317036
773.313424,141,1082.380287
454.894233,85,1082.416237
718.602907,141,1082.476408
513.412067,93,1082.517359
942.57403,181,1082.598382
468.872208,87,1082.636487
249.091587,55,1082.659004
596.764323,111,1082.707912
651.347997,120,1082.758866
722.060634,145,1082.826016
503.40703,93,1082.86751
440.730509,88,1082.905122
809.661978,144,1083.484978
710.772145,130,1083.543462
527.682981,102,1083.588639
489.939964,94,1083.630527
676.872004,123,1083.685522
516.152795,97,1083.729843
691.204375,126,1083.785609
547.008758,105,1083.833046
478.553954,87,1083.870375
508.878837,103,1083.916339
497.326201,103,1083.964953
951.9576,174,1084.043751
535.156079,103,1084.090889
848.414056,156,1084.15936
487.165182,92,1084.20061
528.896816,97,1084.24328
734.200403,139,1084.305448
635.60738,117,1084.358453
718.896939,131,1084.953556
687.201686,126,1085.010677
614.094328,118,1085.077376
700.053975,127,1085.132601
795.638034,146,1085.196692
535.587101,102,1085.242388
506.254282,96,1085.286232
612.593002,111,1085.33567
599.009776,110,1085.384945
493.849595,96,1085.430257
639.479802,118,1085.48309
517.805036,103,1085.528913
640.889316,120,1085.58229
861.858504,176,1085.664336
675.076037,125,1085.719541
490.640689,94,1085.761242
472.754871,86,1085.798606
423.764753,78,1086.439523
584.565854,107,1086.488587
802.952693,151,1086.555282
466.742487,87,1086.594264
871.953067,159,1086.663956
639.801448,119,1086.717738
367.22878,69,1086.753825
959.142345,172,1086.82928
653.86834,117,1086.879279
690.049624,125,1086.934501
455.615476,88,1086.974962
595.605968,110,1087.022889
495.796465,105,1087.069642
486.263202,93,1087.11052
683.268666,125,1087.165244
613.789356,120,1087.219943
579.951048,115,1087.270422
627.027753,124,1087.325099
430.238878,84,1087.908601
640.127408,122,1087.963705
652.763027,121,1088.016223
721.621503,132,1088.074329
594.496949,109,1088.121892
545.389499,102,1088.164716
561.281098,102,1088.210015
314.820095,59,1088.235845
767.242439,140,1088.296913
572.386114,112,1088.347292
479.370365,89,1088.387851
630.730967,116,1088.441355
666.777198,126,1088.497298
504.799355,99,1088.541292
1039.535102,194,1088.626522
556.150018,104,1088.672731
928.284232,170,1088.747953
564.693711,104,1088.793907
444.21074,83,1089.347656
653.782168,123,1089.41581
478.105929,100,1089.461667
638.454478,119,1089.514675
508.889794,100,1089.561477
689.063624,126,1089.617778
379.251978,69,1089.648684
553.883673,104,1089.69641
432.558981,85,1089.734831
438.631248,82,1089.770676
543.28164,99,1089.813832
471.858819,100,1089.860311
826.68075,147,1089.927549
485.811953,90,1089.966908
888.461583,169,1090.041937
487.77416,98,1090.08727
605.050514,116,1090.138882
638.475298,117,1090.191504
471.32183,86,1090.229251
880.904779,176,1090.906753
595.291495,109,1090.959663
597.271991,111,1091.012186
446.828998,88,1091.051895
795.46976,145,1091.11793
601.861356,116,1091.170031
560.200585,106,1091.215128
437.455691,83,1091.251661
689.699469,125,1091.308571
774.194177,142,1091.371416
688.530802,138,1091.432544
571.645743,105,1091.478451
592.173441,109,1091.527421
665.238431,123,1091.580719
632.748881,117,1091.634276
474.895875,87,1091.671942
542.82176,100,1091.716276
570.982846,107,1091.763969
594.862529,114,1092.352284
482.298564,88,1092.390846
674.605728,124,1092.445739
732.793448,135,1092.505966
422.238086,91,1092.547835
519.600075,96,1092.59032
653.40182,121,1092.645913
695.174543,132,1092.706404
659.286928,123,1092.761052
522.354693,97,1092.804141
724.039075,140,1092.868126
475.396795,96,1092.911966
611.887339,112,1092.96107
462.386284,84,1092.997795
779.423764,142,1093.059352
519.978579,98,1093.104247
578.993049,109,1093.152457
672.721921,147,1093.218864
513.095205,95,1093.758916
443.984862,86,1093.798347
624.018362,115,1093.848966
671.077269,122,1093.903833
441.049523,84,1093.939595
431.321134,86,1093.977087
389.100248,73,1094.009629
511.137574,102,1094.056096
590.553843,112,1094.104439
344.601564,66,1094.13425
468.419531,97,1094.176344
802.112881,150,1094.242211
717.723089,139,1094.308611
546.249869,106,1094.356425
467.482173,91,1094.396776
567.100836,104,1094.444271
881.025034,160,1094.515576
666.536734,131,1094.572928
550.651325,101,1094.617469
372.108138,69,1095.112486
604.27359,114,1095.162153
482.338133,93,1095.202976
493.023223,92,1095.242571
670.239221,124,1095.297599
527.106209,98,1095.340612
586.853639,109,1095.38928
887.447556,161,1095.46113
625.24705,113,1095.512156
531.093266,99,1095.556352
482.494215,95,1095.598158
590.713082,108,1095.645282
655.535498,123,1095.699116
476.741569,87,1095.737077
699.695136,129,1095.795996
595.388569,108,1095.844338
560.43536,107,1095.890337
496.942299,93,1095.932204
658.422359,120,1095.986826
368.760378,71,1096.535859
594.391863,110,1096.585545
467.49966,92,1096.627079
808.856457,165,1096.700763
564.039267,106,1096.74834
622.090401,119,1096.804485
461.123619,84,1096.840428
605.916763,110,1096.891346
733.679176,136,1096.952123
397.545614,75,1096.984276
667.13208,122,1097.041486
753.863351,141,1097.104047
585.880235,115,1097.15432
572.943461,105,1097.201259
535.034837,101,1097.24643
919.001552,172,1097.322467
611.890282,113,1097.371304
588.963757,107,1097.418429
503.091273,98,1098.130433
503.992384,95,1098.173643
464.081482,90,1098.220222
594.645964,111,1098.273732
598.349313,111,1098.322844
354.734704,77,1098.358458
475.116013,90,1098.396422
657.049991,121,1098.451478
436.076467,81,1098.487244
536.182096,101,1098.531211
563.09087,104,1098.577193
458.737058,85,1098.613853
801.603336,144,1098.677667
530.949161,100,1098.72234
488.026155,91,1098.763658
586.32176,112,1098.813833
583.696219,109,1098.861769
586.515646,108,1098.909889
627.45954,115,1098.959602
498.015509,104,1099.007308
667.013273,123,1099.545498
683.830787,126,1099.601071
507.536044,97,1099.6464
552.049151,107,1099.695387
637.829474,122,1099.750983
448.986421,84,1099.786911
468.354471,88,1099.826284
731.041579,133,1099.885554
593.117427,110,1099.936503
627.238756,117,1099.990535
459.084528,90,1100.029873
599.630436,111,1100.079456
516.894765,104,1100.123794
732.247668,138,1100.184383
534.462585,105,1100.231069
489.774598,94,1100.272733
445.999122,88,1100.311377
570.586915,107,1100.357817
645.2131,118,1100.409738
436.448022,80,1100.905908
833.264634,153,1100.975776
485.889194,90,1101.015103
387.871358,73,1101.045278
610.153435,111,1101.094072
552.789179,104,1101.139975
644.954589,127,1101.202073
517.134954,98,1101.24683
566.924143,106,1101.292942
527.924867,109,1101.343074
537.83613,102,1101.388348
432.578241,91,1101.429179
499.635857,93,1101.470357
1101.840725,199,1101.557957
840.915089,152,1101.624551
548.35369,112,1101.673692
527.159034,99,1101.718131
534.16203,110,1101.770364
735.075331,134,1102.391986
618.084703,112,1102.440668
529.552493,101,1102.484579
538.327796,101,1102.533831
590.258779,110,1102.582214
574.248044,108,1102.628296
482.497333,89,1102.667418
526.125088,98,1102.711218
445.8885,85,1102.761441
461.155112,88,1102.803585
583.067964,108,1102.853606
537.342095,99,1102.898088
513.134,96,1102.939636
525.068053,96,1102.982954
687.010949,126,1103.038657
448.244418,82,1103.077782
851.584539,152,1103.146866
594.30868,108,1103.195005
472.02568,105,1103.244573
692.894303,126,1103.300103
608.72379,120,1103.894517
627.241927,122,1103.948336
889.888215,164,1104.02049
514.784945,96,1104.061995
458.893798,87,1104.09914
426.767586,80,1104.13479
720.053442,135,1104.19685
445.644743,94,1104.23907
528.921533,96,1104.281036
513.618888,96,1104.32306
493.888827,90,1104.363255
500.15671,102,1104.410915
548.505855,101,1104.458542
728.312778,133,1104.518732
460.268304,87,1104.556809
835.647403,154,1104.62667
701.872891,128,1104.683706
746.329773,140,1104.745246
551.2447,106,1105.403004
568.189243,105,1105.450206
599.745255,119,1105.504253
546.947751,100,1105.547023
587.263537,107,1105.595501
616.561054,113,1105.645545
566.142862,105,1105.692379
504.662346,93,1105.761297
525.799825,96,1105.803941
483.228879,89,1105.842597
593.50989,113,1105.894845
488.095219,89,1105.933591
644.002098,116,1105.98448
475.871452,93,1106.02491
381.547732,72,1106.05698
441.984042,93,1106.100072
418.352428,78,1106.134408
525.819381,96,1106.175899
427.768272,79,1106.212387
670.968834,128,1106.272408
785.18698,145,1106.822844
618.805203,113,1106.873555
485.945228,105,1106.91989
784.27304,154,1106.988729
524.211216,100,1107.033544
404.680036,77,1107.067368
485.429491,93,1107.10849
551.443492,111,1107.158688
420.857808,80,1107.194421
499.036085,94,1107.236379
545.203929,97,1107.277611
523.674733,99,1107.321556
749.225713,135,1107.381382
821.318447,154,1107.449203
547.142586,106,1107.494099
629.674644,118,1107.546693
764.551069,138,1107.607893
449.942766,89,1107.648362
436.801563,92,1107.689546
679.20089,135,1108.321126
447.227798,89,1108.363834
573.8458,106,1108.412894
592.784231,107,1108.478204
554.977884,105,1108.528122
534.349193,103,1108.575072
853.53535,157,1108.647336
410.793698,77,1108.680204
372.343124,77,1108.719526
538.438572,101,1108.766066
654.019756,130,1108.820826
668.109712,124,1108.877756
